Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2
TweetEval,1000,LoRA-Ours,123,0.7003663003663004,0.7003663003663003,0.7,0.7000000000000001,0.6965270152938889,0.8338000000000001,80.28660273551941,0.5246255397796631,1967.2880859375,6.893704,0.7692307692307692,0.6285714285714286,0.7032967032967035
TweetEval,1000,LoRA-Ours,789,0.6835600085841514,0.6835600085841516,0.68,0.68,0.6798038650020998,0.8399333333333333,87.37383913993835,0.5293319225311279,2470.7529296875,6.893704,0.7083333333333334,0.6055045871559633,0.7368421052631577
TweetEval,1000,LoRA-Ours,2024,0.6789250353606789,0.6789250353606789,0.68,0.68,0.6741833745722785,0.7994,120.01345944404602,0.5866506099700928,2475.1279296875,6.893704,0.712871287128713,0.5714285714285714,0.7524752475247525
TweetEval,1000,LoRA-Ours,1001,0.7121806298276886,0.7121806298276886,0.7133333333333334,0.7133333333333334,0.7062407939907366,0.846,86.29751563072205,0.5322995185852051,1925.572265625,6.893704,0.7272727272727272,0.6274509803921569,0.7818181818181817
TweetEval,1000,DoRA-Balanced,45,0.6504018531008126,0.6504018531008126,0.6466666666666666,0.6466666666666666,0.644698494982834,0.8067333333333334,122.39188051223755,0.6768190860748291,2419.3046875,0.914691,0.7216494845360825,0.5420560747663552,0.6875
TweetEval,1000,DoRA-Balanced,123,0.686940122583687,0.686940122583687,0.6866666666666666,0.6866666666666665,0.6834199110343202,0.8172666666666667,115.6817946434021,0.6816368103027344,2315.203125,0.914691,0.7524752475247525,0.5940594059405941,0.7142857142857142
TweetEval,1000,DoRA-Balanced,789,0.6889472342936852,0.6889472342936852,0.6933333333333334,0.6933333333333334,0.6834427480292926,0.8332666666666667,113.278635263443,0.6523478031158447,2991.8720703125,0.914691,0.7889908256880733,0.6041666666666666,0.6736842105263158
TweetEval,1000,DoRA-Balanced,2024,0.6682037415513521,0.6682037415513522,0.68,0.68,0.6553949408085402,0.8032666666666666,90.17975687980652,0.672814130783081,3002.1845703125,0.914691,0.7964601769911505,0.5348837209302325,0.6732673267326733
TweetEval,1000,DoRA-Balanced,1001,0.6835135283980169,0.6835135283980169,0.68,0.68,0.6786594118867033,0.8080666666666666,128.98281574249268,0.6506376266479492,2276.14794921875,0.914691,0.7252747252747254,0.5925925925925927,0.7326732673267328
TweetEval,1000,LoRA-Focal,45,0.6297309134707508,0.6297309134707508,0.6466666666666666,0.6466666666666666,0.6076357467314463,0.7943333333333333,99.01595687866211,0.4356520175933838,1960.68115234375,0.887043,0.7592592592592593,0.43902439024390244,0.6909090909090909
