Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2,F1_Class_3,F1_Class_4,F1_Class_5
SMP2020,1000,AHSP-Mean+Attn,1001,0.7094364555568123,0.7094364555568122,0.7133333333333334,0.7133333333333333,0.7003565032723624,0.9106266666666666,209.7604353427887,1.6261193752288818,2061.6376953125,5.71867,0.5957446808510639,0.5531914893617023,0.8148148148148148,0.8282828282828283,0.7722772277227723,0.6923076923076923
SMP2020,1000,AHSP-Mean+Attn,45,0.7051557239057239,0.7051557239057239,0.7066666666666667,0.7066666666666667,0.6969513659682557,0.9178533333333333,243.72117137908936,1.616654872894287,2060.3359375,5.71867,0.6666666666666666,0.6,0.7818181818181817,0.8282828282828283,0.7916666666666667,0.5625000000000001
SMP2020,1000,No-AHSP,123,0.7088663334960743,0.7088663334960741,0.7166666666666667,0.7166666666666668,0.6951490390575747,0.92388,148.05297803878784,1.5848898887634277,1992.58984375,1.578374,0.7027027027027027,0.5555555555555556,0.7706422018348624,0.8387096774193548,0.8141592920353983,0.5714285714285713
SMP2020,1000,No-AHSP,789,0.7221058256446012,0.7221058256446012,0.7233333333333334,0.7233333333333333,0.7139851880209239,0.9157866666666666,172.70493507385254,1.6110413074493408,1992.591796875,1.578374,0.6788990825688074,0.6222222222222222,0.7894736842105263,0.8695652173913043,0.7474747474747474,0.6250000000000001
SMP2020,1000,No-AHSP,2024,0.6907429629783773,0.6907429629783773,0.6933333333333334,0.6933333333333332,0.6767865121542762,0.9115733333333332,156.36907243728638,1.599005937576294,1992.591796875,1.578374,0.6796116504854369,0.5614035087719298,0.7450980392156863,0.8421052631578948,0.7777777777777777,0.5384615384615385
SMP2020,1000,No-AHSP,1001,0.7102586179134862,0.7102586179134861,0.71,0.71,0.7014504579761238,0.9278400000000001,163.7391848564148,1.6117172241210938,1992.5908203125,1.578374,0.6526315789473685,0.5346534653465347,0.7678571428571428,0.8478260869565217,0.7647058823529411,0.6938775510204083
SMP2020,1000,No-AHSP,45,0.7288813890640512,0.7288813890640514,0.73,0.7300000000000001,0.7190761112043762,0.9305333333333333,171.9469485282898,1.596858263015747,1992.591796875,1.578374,0.689655172413793,0.5894736842105264,0.7924528301886793,0.8631578947368421,0.816326530612245,0.6222222222222222
SMP2020,2000,AHSP-Full,123,0.7305574693720608,0.7305574693720608,0.7333333333333333,0.7333333333333334,0.7212670276974524,0.9308933333333332,184.29059720039368,1.6073284149169922,2052.4931640625,6.898318,0.6526315789473685,0.58,0.8148148148148148,0.8478260869565217,0.8141592920353983,0.6739130434782609
SMP2020,2000,AHSP-Full,789,0.7364353048265798,0.73643530482658,0.7366666666666667,0.7366666666666667,0.7332315936389002,0.9309066666666667,179.32817387580872,1.6226768493652344,2048.4931640625,6.898318,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.836734693877551,0.7578947368421052,0.712871287128713
SMP2020,2000,AHSP-Full,2024,0.7210349304679492,0.7210349304679492,0.7233333333333334,0.7233333333333333,0.7136632102930265,0.9351599999999999,206.6225824356079,1.5917103290557861,2048.4931640625,6.898318,0.6949152542372881,0.631578947368421,0.761904761904762,0.8316831683168315,0.7708333333333333,0.6352941176470589
SMP2020,2000,AHSP-Full,1001,0.7345558312410114,0.7345558312410113,0.7366666666666667,0.7366666666666667,0.7269587366302077,0.9384666666666668,250.08646082878113,1.570770263671875,2048.4931640625,6.898318,0.6857142857142857,0.6138613861386139,0.8035714285714286,0.8247422680412372,0.8282828282828283,0.6511627906976745
SMP2020,2000,AHSP-Full,45,0.752776249362268,0.7527762493622678,0.7533333333333333,0.7533333333333333,0.7473917637171024,0.9397733333333332,187.87206172943115,1.5796518325805664,2048.4931640625,6.898318,0.6732673267326733,0.6597938144329897,0.7850467289719626,0.8749999999999999,0.8431372549019608,0.6804123711340208
